2,131,121
309,34,263
3,110,507
1050,237,118
155,69,45
9,67,29
24,400,45
516,359,68
35,15,73
21,68,15
180,98,45
354,681,60
527,1003,344
3,57,17
40,21,50
587,154,32
15,2,56
1035,478,68
66,2,85
35,155,330
116,28,200
25,402,24
212,146,116
612,193,219
107,110,19
25,15,53
57,966,50
491,492,9
283,379,477
291,293,155
198,199,12
1097,1096,17
457,28,12
186,205,872
4,23,66
60,415,32
58,63,17
21,40,16
48,155,131
647,385,429
32,9,78
25,32,36
69,581,1
752,86,199
162,21,148
2,9,52
3,58,199
203,345,948
6,173,138
155,23,38
354,126,36
109,48,26
231,358,203
44,45,183
82,498,44
588,571,41
587,84,283
2,137,18
16,182,15
36,99,68
217,175,133
516,359,74
173,58,3
40,480,35
388,427,491
371,38,50
618,107,209
110,66,615
75,126,45
34,66,509
71,7,17
33,164,17
36,33,149
199,276,75
810,110,105
21,277,14
2,4,76
32,2,203
86,126,65
93,238,189
206,155,26
15,66,172
110,116,2
464,89,176
32,36,0
341,237,518
6,659,1
225,24,72
68,69,1
166,393,66
21,542,13
2,35,141
116,2,101
5,46,345
68,130,323
76,171,176
108,253,34
542,66,129
28,542,5
84,36,80
2,15,69
241,261,401
167,116,4
326,291,116
60,185,171
115,11,153
34,309,311
137,145,116
77,55,17
67,110,811
111,67,4
90,16,3
35,200,16
32,729,17
24,97,126
117,69,45
975,67,68
749,577,158
204,268,405
457,28,60
84,219,17
44,40,78
21,37,50
48,15,87
50,200,394
302,40,1
250,435,158
116,23,45
25,493,4
2,41,375
227,35,15
182,155,66
21,25,50
409,33,4
7,333,129
1045,529,254
160,4,15
499,304,57
48,70,56
761,98,333
110,97,751
1068,441,290
67,801,362
2,27,60
516,9,68
354,21,52
156,157,84
954,89,138
488,2,70
120,51,51
664,842,717
213,467,865
761,6,296
40,36,275
145,173,104
706,651,290
16,155,476
262,33,68
156,157,430
162,21,5
314,68,393
200,46,17
31,535,155
13,14,407
155,4,38
86,138,306
207,208,158
698,699,467
260,625,219
109,200,26
19,430,167
459,343,34
369,67,105
388,405,73
70,182,45
66,110,32
112,136,170
172,36,75
50,15,520
108,97,45
487,60,387
40,662,245
77,201,203
88,426,1
9,60,353
152,50,9
67,789,17
114,478,17
116,15,17
16,116,73
75,32,45
513,33,116
35,49,590
86,67,50
167,393,3
41,113,18
412,68,393
71,7,301
200,90,66
201,32,52
354,192,108
583,4,1
107,618,334
40,56,16
577,51,144
108,16,1
137,119,38
24,58,3
792,19,111
15,66,99
16,117,17
3,66,199
25,2,15
323,347,195
415,116,298
33,107,105
583,6,28
21,97,1
25,429,101
1064,68,9
138,336,457
261,297,230
28,66,615
134,103,116
40,32,17
317,369,22
219,110,17
100,710,180
304,58,38
317,36,32
624,7,17
28,66,200
130,249,345
201,27,52
89,623,537
240,261,530
557,136,64
111,67,25
121,3,4
86,368,17
110,135,146
25,3,38
54,53,433
498,370,96
58,144,9
77,55,334
21,86,1084
33,110,90
201,470,0
391,189,328
40,480,34
62,161,75
40,161,13
106,36,105
105,159,1172
306,126,50
6,414,109
669,256,57
137,60,141
114,32,36
200,144,1
58,225,17
40,348,45
292,169,30
98,108,1
58,66,76
671,497,151
51,105,9
21,66,305
23,78,1
132,814,219
105,49,26
152,535,121
572,556,160
473,21,36
21,86,548
390,439,120
354,21,34
289,577,158
28,36,18
488,526,3
21,542,108
15,16,155
832,1002,73
200,58,4
574,428,444
3,7,269
66,3,66
152,105,45
512,238,292
24,11,4
28,32,114
97,964,138
180,50,66
49,15,156
403,159,36
41,2,39
192,600,34
9,66,13
33,28,68
5,23,45
58,3,4
50,105,9
97,86,1
182,144,15
155,200,160
62,16,566
313,95,4
5,393,56
388,223,832
11,12,387
35,535,295
405,298,347
505,184,449
356,108,34
35,41,278
185,2,13
493,28,13
902,839,183
38,55,13
525,88,45
2,50,408
537,94,163
172,161,75
1044,723,366
542,67,105
9,57,61
520,553,694
74,59,157
173,60,40
266,921,490
417,58,121
407,178,377
354,27,61
58,115,45
35,171,20
3,62,17
2,200,51
33,513,9
66,451,108
175,358,96
2,535,56
41,35,37
450,404,290
428,520,368
160,4,1
861,67,362
4,66,708
58,116,130
66,466,396
40,84,22
35,331,9
60,61,130
66,313,444
419,284,1068
337,119,17
109,182,414
855,66,269
63,59,157
11,200,9
88,97,20
2,116,126
253,7,28
115,108,70
67,3,50
86,712,4
116,67,74
24,678,56
49,83,469
252,298,1023
331,35,64
659,715,17
166,338,155
792,19,246
519,804,570
9,60,833
152,155,9
116,6,69
447,40,4
35,16,9
482,53,18
763,60,18
718,137,34
557,381,73
66,116,36
2,50,70
152,15,160
360,93,41
38,66,53
183,108,45
173,110,726
260,625,291
5,254,15
6,137,15
196,19,246
242,6,66
457,32,105
6,675,207
343,193,158
151,320,45
189,40,94
333,66,61
471,289,1073
854,337,78
20,93,280
32,3,22
28,10,35
374,30,28
127,243,16
62,200,102
21,12,153
756,735,67
84,34,245
32,33,16
180,535,56
25,135,38
21,192,64
15,110,70
110,805,165
2,75,4
166,535,4
49,35,134
403,223,16
89,25,9
51,90,85
196,19,45
225,155,66
334,112,73
309,2,13
67,110,246
25,493,61
200,2,38
166,771,17
200,180,4
90,6,166
262,36,17
60,71,34
189,40,117
398,315,61
97,435,20
5,58,85
15,69,1
90,2,15
356,33,73
1075,475,118
331,35,50
60,61,13
331,225,15
86,21,245
398,315,387
584,149,181
16,131,226
256,353,43
115,171,101
31,535,176
764,23,141
180,30,867
753,425,918
35,423,155
40,542,387
219,9,68
86,87,107
234,651,17
21,32,214
364,58,82
769,707,559
6,90,121
142,438,343
368,223,30
95,40,107
97,3,751
35,105,23
96,23,66
122,108,383
557,113,64
224,81,451
201,126,50
25,24,99
2,74,80
5,89,4
141,865,108
161,67,12
11,66,66
417,77,17
116,821,699
51,204,489
24,108,66
81,370,44
24,108,126
226,62,445
40,44,94
331,2,251
70,155,328
199,110,199
489,14,133
36,32,9
4,290,66
15,35,178
180,332,119
209,2,301
2,75,5
77,478,17
184,16,1
110,40,201
277,66,49
37,21,387
70,50,138
155,97,66
425,995,517
58,166,4
93,431,111
68,122,393
640,576,53
84,36,60
33,233,61
1094,210,108
21,206,13
16,730,1
392,173,17
2,41,701
270,2,69
83,31,46
374,791,28
230,67,61
499,684,286
193,657,432
824,459,69
161,127,710
89,248,134
28,110,74
2,66,136
19,93,314
84,34,62
165,465,34
55,211,116
219,3,66
35,49,34
361,70,195
2,31,82
290,21,52
386,24,31
17,18,203
152,200,9
35,49,238
204,51,17
67,9,78
4,60,80
67,3,35
201,923,141
46,23,80
40,9,52
2,48,257
70,155,121
7,673,17
5,255,155
2,58,66
36,110,35
405,297,230
291,189,17
4,23,157
23,58,72
495,200,394
40,326,17
93,467,57
155,583,1
290,323,66
33,34,95
2,66,126
224,175,44
291,342,306
2,84,449
27,21,5
975,33,68
52,525,77
67,253,78
446,16,45
44,127,61
116,135,665
326,317,64
28,112,36
70,50,481
24,701,4
370,520,9
114,126,376
172,63,470
67,84,113
24,88,851
126,67,36
9,57,375
28,40,5
4,108,38
724,162,74
119,0,538
587,97,157
413,6,1099
38,459,14
60,144,440
149,584,738
618,30,354
666,300,163
997,204,81
36,107,170
58,62,66
107,451,25
90,51,43
115,383,37
538,84,17
289,578,281
31,62,4
268,556,816
34,90,441
418,107,22
331,35,127
3,355,602
70,155,125
60,68,80
35,58,31
110,3,34
298,268,73
819,339,69
110,46,1
160,52,66
40,161,17
109,595,36
16,371,153
57,327,12
84,34,470
652,126,36
253,7,470
24,16,38
2,50,125
2,392,556
262,77,73
116,21,387
28,473,52
49,15,172
949,82,57
155,173,155
420,487,61
192,40,25
50,109,155
358,13,152
16,420,15
358,489,91
171,6,85
122,349,34
172,40,17
9,10,376
106,113,73
102,27,52
192,172,468
21,40,120
600,77,53
49,35,649
58,76,153
35,50,250
161,89,66
84,1014,16
97,86,101
33,392,332
182,704,224
232,63,456
115,24,24
301,15,4
138,336,35
32,57,17
192,40,34
268,261,521
110,15,157
66,28,306
182,48,207
166,4,121
203,372,548
516,32,507
178,251,205
107,451,50
598,36,13
12,2,1
68,803,138
32,67,34
16,171,9
489,498,96
412,136,64
15,59,456
373,165,50
2,75,25
358,19,7
180,254,56
223,719,36
572,556,180
183,97,17
31,15,88
3,38,284
12,272,101
40,2,153
341,303,575
84,71,13
58,116,845
26,35,51
5,771,250
305,98,1
40,67,470
25,751,4
31,70,138
717,704,25
88,21,70
721,723,55
679,268,144
2,27,13
6,48,45
15,361,45
97,2,1040
574,520,9
70,105,303
183,97,1
109,173,156
701,96,226
90,144,66
145,173,280
19,430,407
294,910,344
419,283,57
108,2,82
666,300,108
209,2,4
32,306,13
225,108,15
5,32,15
89,40,4
152,2,82
109,200,45
26,15,20
25,796,35
84,872,17
49,89,590
109,50,364
659,715,56
190,66,334
76,108,37
587,154,18
333,110,105
260,297,291
499,304,280
33,66,16
95,88,32
380,198,73
465,356,4
50,15,51
317,326,4
189,89,73
191,192,53
15,304,9
25,201,99
84,126,101
25,84,13
219,135,141
137,257,74
2,35,146
358,489,139
116,32,45
60,9,95
294,910,25
70,4,4
268,556,115
66,309,80
108,208,1028
321,159,378
314,68,9
349,465,17
67,219,68
71,773,68
370,358,44
6,2,345
34,28,200
846,216,24
25,405,73
333,110,129
1020,187,71
333,28,4
57,27,148
173,171,66
152,6,23
12,116,56
563,564,344
769,707,455
213,214,518
152,109,9
173,60,18
63,2,1212
159,312,73
547,141,57
16,346,70
155,46,932
108,109,394
161,211,34
84,110,43
16,420,57
499,684,280
4,58,339
25,40,17
299,300,187
60,627,4
35,200,414
924,165,50
98,254,51
28,544,12
15,23,66
786,787,871
84,27,247
67,810,94
659,58,620
116,119,15
424,297,231
31,66,4
313,60,203
186,547,377
2,66,127
113,27,69
126,32,36
16,155,70
122,349,17
2,183,70
161,418,105
67,10,34
269,270,153
32,354,60
48,16,91
579,304,45
109,31,620
107,161,64
927,1017,497
36,487,183
35,49,16
313,416,80
58,1034,13
5,521,4
551,550,729
142,708,50
130,225,3
126,66,78
440,520,207
67,355,602
167,4,51
747,21,34
141,186,539
90,27,61
155,7,68
21,66,68
535,2,51
32,84,49
225,2,125
16,108,353
52,225,56
67,797,4
90,48,102
255,798,73
21,3,16
145,317,74
409,89,66
69,78,4
94,169,286
333,9,214
294,295,225
297,492,151
490,517,797
354,169,17
62,16,515
110,135,17
109,62,241
237,303,167
67,843,13
31,74,32
58,5,15
67,36,108
181,32,34
155,200,36
341,303,240
58,24,155
161,107,129
169,171,45
58,32,15
70,58,125
109,173,17
7,161,50
35,109,51
93,431,246
416,55,80
85,33,789
180,51,24
2,135,76
9,185,982
25,66,101
149,675,378
172,36,34
211,317,74
51,289,367
76,88,20
62,48,241
717,6,296
488,4,45
21,88,5
3,202,17
6,47,115
457,32,470
110,6,2
15,206,110
44,40,18
1035,219,74
2,67,36
268,25,203
152,35,87
250,32,46
360,93,280
2,16,34
32,652,34
2,160,38
166,5,4
86,41,17
694,770,133
9,21,17
36,110,397
228,906,1034
109,155,330
505,184,4
543,21,22
205,606,69
49,109,156
66,161,162
108,35,156
309,66,907
171,108,99
28,7,65
295,839,26
155,108,138
467,20,394
446,52,15
40,583,15
4,58,51
155,200,203
107,30,14
2,152,3
95,88,197
25,4,38
21,277,13
2,48,52
23,66,28
3,9,35
58,155,20
435,210,158
66,36,28
3,355,395
2,49,73
556,228,828
108,52,17
493,3,65
46,6,4
520,553,207
114,126,50
66,219,17
2,28,118
25,424,196
3,212,0
309,66,119
341,303,280
67,110,500
32,4,345
75,28,105
225,535,34
21,2,12
25,68,45
25,270,37
429,171,99
417,2,38
37,30,17
58,62,17
201,670,150
110,33,105
186,746,312
130,35,45
333,7,217
58,107,34
67,99,49
5,361,69
6,5,620
56,66,34
108,209,22
15,206,258
35,31,16
213,467,104
498,14,139
967,968,474
317,199,34
68,24,31
385,1004,224
124,125,4
96,52,15
110,60,18
43,689,126
63,2,387
791,496,28
1033,636,1074
3,34,17
9,220,301
333,126,22
39,374,14
231,224,44
50,15,85
2,35,82
166,4,4
46,35,109
28,33,4
110,46,13
472,557,155
22,589,34
28,34,212
58,88,504
69,11,101
35,41,581
791,30,34
287,28,176
67,114,116
459,177,158
326,55,17
66,2,444
586,169,36
28,66,49
89,40,107
12,269,24
47,760,120
2,513,556
128,129,196
326,718,116
137,138,16
21,796,43
67,140,95
241,297,409
1063,51,544
21,206,4
66,32,94
35,152,9
58,5,4
74,106,13
16,15,3
67,126,362
51,6,241
34,25,580
158,159,17
4,254,45
647,908,69
152,15,155
28,112,376
25,184,99
16,739,66
3,25,50
48,105,166
21,411,94
21,188,34
110,276,5
207,320,528
905,7,34
2,109,373
290,21,17
231,337,104
453,210,46
107,292,201
326,291,25
113,7,129
28,33,565
6,116,51
172,3,50
618,161,301
97,78,20
5,225,17
84,36,217
46,116,283
859,687,280
182,70,617
21,740,80
155,89,73
3,183,4
48,16,73
225,4,298
42,43,292
116,644,68
199,276,12
184,117,66
747,21,25
213,214,57
67,173,16
2,183,4
32,44,61
67,7,49
25,402,66
1040,608,34
369,21,105
89,97,17
200,108,34
110,7,396
35,131,38
152,535,226
25,724,116
391,106,34
779,450,136
660,661,275
44,86,13
28,473,123
25,300,280
207,320,45
114,67,4
659,166,155
610,232,105
356,86,17
67,21,34
403,453,52
779,515,32
7,58,108
67,97,153
516,257,68
131,88,121
21,86,1026
40,3,116
189,188,376
955,225,134
268,51,611
25,737,61
54,291,13
181,66,60
190,126,36
432,84,94
16,108,264
28,233,17
450,573,231
266,854,183
116,108,345
57,544,43
88,171,1
77,478,116
172,33,267
172,161,324
39,465,27
21,86,311
450,25,68
110,212,170
297,294,1094
1046,396,187
371,21,19
2,50,87
89,24,51
182,535,4
62,50,345
106,3,61
161,259,75
57,2,29
356,201,14
88,24,153
105,159,634
409,108,38
206,25,4
204,466,30
51,76,85
44,40,578
298,252,444
361,50,43
493,126,507
270,115,101
27,631,4
248,778,38
84,361,43
21,86,20
107,292,585
219,2,4
67,326,94
638,639,271
66,44,75
958,102,34
189,40,1
40,315,35
110,67,647
272,397,73
40,315,29
36,67,35
4,457,456
93,430,294
294,665,1189
21,549,66
116,15,9
35,70,101
109,31,66
234,1039,45
226,2,34
269,76,99
36,37,387
558,67,68
45,40,29
51,425,1150
364,84,92
323,358,474
518,546,411
137,102,56
294,295,163
40,38,28
15,144,134
126,66,25
66,40,25
60,457,92
35,15,39
850,98,55
169,93,604
409,2,4
333,67,94
40,542,34
21,99,299
384,765,120
109,25,9
912,913,25
36,32,269
158,159,85
336,86,4
11,12,203
62,35,166
84,32,217
173,2,138
35,331,35
21,327,43
51,690,41
894,635,401
41,21,68
403,368,16
219,116,74
66,451,94
35,2,407
5,242,406
7,99,13
3,173,34
44,40,205
262,25,17
56,66,50
297,294,160
161,67,94
209,791,17
7,52,4
2,50,448
162,90,73
197,2,17
137,145,74
41,21,57
410,423,17
542,40,61
126,57,36
93,430,7
293,89,520
77,44,78
50,35,478
780,491,416
2,127,4
95,60,172
126,66,199
459,460,16
298,51,74
392,116,34
49,15,445
184,40,50
104,83,59
35,108,37
7,36,68
21,192,61
161,248,17
102,169,4
32,2,75
24,977,17
703,33,395
462,463,752
219,2,116
290,88,17
268,404,231
97,173,99
40,211,129
719,159,73
15,2,328
60,2,34
115,2,249
205,186,13
15,206,67
204,51,192
298,424,208
220,40,17
50,144,45
354,681,61
414,892,109
35,6,101
5,337,17
137,60,157
113,7,199
841,220,17
40,66,50
180,119,17
78,383,440
84,459,25
1040,608,105
2,585,226
75,9,94
453,223,207
174,231,124
158,159,66
137,138,50
23,66,238
70,16,45
28,114,376
110,277,503
25,97,73
483,251,729
161,290,43
159,223,52
125,320,81
294,295,239
267,921,511
15,361,24
55,25,51
291,352,17
7,33,105
58,84,6
718,110,13
9,60,88
743,667,797
21,86,388
49,83,420
2,84,238
644,40,49
360,512,575
76,171,66
459,435,115
358,14,407
55,478,116
721,723,203
31,35,108
24,58,38
67,206,13
53,54,91
90,2,17
114,412,73
420,487,36
182,144,1
49,109,102
49,70,4
86,2,117
556,906,526
46,31,56
959,960,734
180,4,38
44,9,58
5,200,3
67,161,162
51,831,109
549,583,38
174,323,96
6,659,620
676,677,57
40,371,43
171,15,17
155,90,9
162,100,286
25,129,37
25,129,17
50,144,125
76,108,45
58,301,15
5,119,17
110,152,80
326,66,299
76,11,20
5,197,17
493,32,34
21,35,647
26,495,9
155,16,1
25,493,13
172,399,38
110,40,4
84,28,388
247,255,506
89,338,295
7,897,301
46,116,157
575,177,528
667,475,224
35,15,56
200,50,23
57,966,16
62,108,314
234,134,17
66,139,4
38,55,19
46,35,257
152,15,34
2,95,58
612,193,344
405,252,203
161,248,3
20,469,7
35,62,53
5,180,121
35,331,701
358,14,57
331,35,53
386,63,283
24,11,15
648,130,38
110,692,75
2,108,249
424,261,69
137,57,22
719,210,52
975,33,116
3,126,398
89,97,69
560,853,362
225,171,17
336,86,329
66,2,107
21,60,76
40,516,17
28,32,205
861,67,13
30,7,19
106,36,64
180,25,232
40,220,4
116,3,17
150,733,738
313,416,18
515,279,151
113,112,108
171,58,20
100,101,93
172,110,116
698,699,549
368,200,52
100,101,1089
126,9,52
268,577,744
89,969,9
26,35,45
102,32,13
15,2,147
5,23,15
200,50,45
108,6,69
40,173,136
97,118,1
67,185,13
289,25,231
425,899,174
62,33,61
6,173,38
260,405,203
535,16,1
24,1010,17
780,726,416
146,394,116
66,60,65
81,498,44
370,696,584
110,97,17
266,209,1042
76,90,85
300,548,286
378,102,34
173,25,101
89,623,138
114,381,17
62,15,45
104,17,180
558,67,34
25,184,4
331,35,108
48,200,476
155,16,56
58,4,9
370,224,187
155,35,66
36,987,34
256,353,41
412,4,136
40,624,352
86,21,593
9,32,43
25,77,63
108,200,287
66,565,17
2,35,267
67,789,74
248,21,34
671,497,401
35,535,17
200,155,3
110,415,18
146,317,362
241,297,401
432,58,17
98,254,38
40,2,107
305,97,1
146,317,116
261,405,981
211,146,50
161,565,94
333,7,301
4,535,56
35,6,155
467,93,310
116,6,101
67,97,66
102,89,155
440,509,57
36,28,30
94,169,54
50,15,37
67,369,60
354,21,197
374,791,14
393,119,17
583,116,66
542,172,12
55,137,74
21,514,201
24,120,17
173,2,15
220,67,301
2,66,157
109,182,45
23,24,3
518,546,906
141,750,280
40,352,105
47,90,45
743,385,25
88,500,66
33,349,34
86,2,209
420,895,50
249,155,38
114,36,170
21,37,62
2,116,758
731,40,74
451,107,507
77,21,53
140,25,34
86,796,199
98,119,15
31,15,283
16,153,56
237,512,189
409,24,73
589,63,103
302,2,84
155,35,74
660,661,46
263,3,199
200,90,102
4,116,339
372,203,968
33,110,284
40,16,4
40,66,149
7,67,0
51,200,69
302,154,5
116,59,13
269,21,9
109,51,102
41,781,17
40,154,80
24,88,4
182,50,15
15,90,85
66,16,4
32,36,30
113,290,457
48,46,131
58,2,34
84,63,223
77,55,45
115,108,353
76,122,9
3,40,25
792,93,280
16,790,672
58,110,91
192,86,39
200,70,241
108,253,28
465,356,50
126,32,462
492,642,9
97,11,101
2,108,403
97,701,37
5,393,4
62,49,629
25,171,186
66,2,105
487,258,183
152,15,157
2,108,20
268,51,650
166,167,45
66,32,329
659,5,17
161,290,94
39,465,19
173,110,43
205,186,963
224,175,124
58,95,136
395,98,38
2,135,92
46,2,74
335,727,1260
25,632,101
97,171,153
370,428,441
376,377,219
337,119,45
116,97,15
209,210,17
114,516,16
533,705,188
225,160,125
412,68,156
200,48,166
524,337,188
4,6,153
2,23,17
23,66,399
46,4,32
21,121,13
472,557,138
49,15,61
3,220,74
9,126,284
5,423,31
126,202,4
66,4,278
187,515,290
984,985,183
595,100,73
334,381,17
76,2,99
115,429,37
153,197,17
633,472,250
51,49,9
40,130,0
335,727,545
423,659,56
30,7,354
97,88,38
21,115,101
89,31,51
88,40,3
90,9,375
336,27,61
414,892,889
201,230,234
28,126,329
67,55,210
413,414,347
895,528,53
16,23,45
180,119,66
792,430,104
137,66,34
2,35,619
547,750,239
25,654,27
58,116,125
48,2,140
166,5,155
7,99,301
938,3,17
7,67,602
155,4,17
90,50,70
719,210,858
1010,15,66
442,601,905
33,219,73
107,161,19
116,821,348
16,153,72
587,97,283
110,63,146
24,89,56
337,672,67
190,3,60
75,326,16
86,277,503
84,34,30
16,585,56
1033,636,180
119,108,56
4,98,121
122,15,4
114,369,50
146,77,34
608,161,4
33,392,4
66,44,50
25,40,61
810,110,34
5,15,172
67,40,543
35,4,138
6,109,66
332,30,481
200,90,131
21,514,105
393,25,4
16,153,38
11,200,101
27,276,5
180,16,15
40,138,306
612,193,24
173,110,615
994,438,623
894,281,825
40,41,35
52,89,1
331,35,84
204,162,57
2,5,70
25,90,16
190,67,30
16,117,77
35,423,56
54,55,920
152,15,407
31,35,859
290,116,45
24,54,160
12,16,15
472,68,156
90,144,45
59,688,203
12,11,101
4,66,251
56,66,5
16,333,1
169,54,269
227,2,38
2,33,273
294,910,229
15,109,414
2,290,66
31,35,66
15,110,3
35,83,481
4,135,15
930,326,17
32,28,395
55,3,920
110,7,116
126,7,36
539,854,432
791,7,28
302,40,125
488,2,15
9,67,75
126,32,80
12,97,38
189,188,388
412,86,13
36,67,269
9,28,75
32,34,50
937,518,336
97,86,20
659,5,56
350,424,71
113,290,35
25,172,375
35,90,109
47,760,202
918,919,526
206,155,445
857,165,318
57,38,148
109,173,345
2,154,5
684,35,34
2,58,4
47,16,224
201,230,56
44,102,4
326,9,35
414,98,45
106,337,301
116,137,3
240,261,69
50,35,3
535,2,15
138,336,32
265,19,500
370,520,357
44,77,4
130,97,1
16,225,298
54,479,129
33,791,17
2,9,578
2,59,32
21,788,75
9,75,5
457,32,36
461,17,25
2,326,65
336,27,36
217,646,36
2,35,468
718,30,19
1035,478,116
5,6,406
86,60,203
836,27,4
222,278,151
127,110,105
204,205,81
98,25,15
9,181,311
2,32,173
590,169,207
405,298,4
959,960,201
57,24,4
350,260,24
414,715,17
108,16,345
17,629,452
122,97,137
660,661,492
166,4,45
96,108,3
446,304,125
859,218,316
77,382,66
749,679,547
1011,60,136
70,108,69
93,94,43
762,339,291
445,86,17
667,475,613
856,28,61
2,67,50
108,97,15
110,78,45
60,313,136
5,24,176
9,32,17
473,27,61
76,21,16
201,32,60
312,439,950
21,201,155
223,719,16
326,789,45
77,25,45
200,35,250
70,2,1
5,393,38
98,254,45
56,33,13
40,41,24
376,606,410
0,611,73
167,116,51
155,35,932
189,274,82
362,51,595
51,155,66
367,58,3
62,15,22
67,392,17
3,877,34
154,60,456
32,67,94
535,15,15
76,4,17
200,152,87
119,120,45
66,116,94
6,137,3
25,421,628
405,297,4
89,623,17
856,28,60
110,24,1
67,97,85
200,90,38
167,116,38
36,788,49
7,334,64
15,152,3
166,98,45
106,28,34
0,1002,73
68,200,166
527,359,116
290,248,248
57,544,12
182,152,56
97,225,3
88,52,226
112,86,16
259,161,52
66,309,504
75,32,17
46,535,4
469,93,126
7,11,17
2,35,453
28,2,22
268,577,115
58,2,456
184,117,45
3,40,148
40,764,387
457,253,470
167,535,15
808,40,232
32,84,36
25,796,129
40,84,78
199,58,34
86,7,17
202,96,1
609,98,38
86,142,17
116,58,250
16,58,121
370,520,441
959,960,149
275,430,17
201,126,78
88,52,1
76,15,4
66,110,424
167,393,56
154,86,0
609,16,70
185,58,94
86,126,34
108,160,66
152,31,282
6,23,38
304,97,17
662,40,538
35,83,161
63,60,80
2,88,453
695,90,73
575,435,528
227,35,85
331,716,34
495,704,67
109,2,330
3,185,25
186,547,69
201,30,28
200,51,38
399,142,406
104,35,466
28,9,126
7,107,170
655,21,17
58,62,15
849,34,17
171,16,15
25,392,68
41,2,22
32,4,55
58,392,45
283,284,904
90,25,214
58,249,4
783,130,72
16,131,15
9,326,129
109,2,481
77,55,470
25,108,3
25,639,122
66,333,108
193,540,432
152,2,138
16,171,24
358,13,222
786,787,816
162,163,1078
108,97,34
35,2,373
369,9,376
7,680,80
27,2,605
326,38,74
300,304,280
66,57,299
762,339,530
133,660,141
909,161,75
190,67,334
172,67,12
51,97,85
50,70,24
110,172,197
66,161,849
597,440,563
31,6,85
174,224,451
110,3,28
230,53,107
66,2,279
219,110,43
31,35,520
162,66,16
90,67,148
333,7,17
33,30,17
176,177,164
94,503,139
57,27,324
33,110,28
6,376,45
46,23,38
407,251,24
28,32,78
9,754,301
9,57,52
134,326,17
152,206,45
461,720,4
38,343,28
115,25,99
5,32,66
16,15,4
155,583,298
404,187,196
16,346,66
225,155,45
337,489,44
784,396,139
646,313,18
535,58,3
200,25,444
272,11,17
326,67,52
70,182,70
182,50,72
107,359,13
62,161,43
489,323,139
7,809,4
27,371,470
36,161,4
66,7,29
358,217,57
2,75,78
331,40,47
2,84,456
3,542,43
3,33,16
268,405,203
126,58,185
63,66,13
495,200,532
126,9,217
25,270,20
40,348,15
12,115,1
15,66,45
159,252,244
66,114,0
162,66,148
2,200,203
259,161,74
25,33,305
298,268,208
184,323,80
335,168,126
32,27,247
97,96,1
107,30,34
162,200,45
96,16,20
400,16,72
58,84,203
98,137,4
67,9,397
700,279,150
48,2,109
26,11,31
106,412,17
62,50,241
212,114,6
147,148,120
667,385,25
388,223,1024
53,54,0
58,23,3
115,116,70
155,50,153
3,21,129
25,429,9
183,4,70
51,6,166
317,30,19
62,34,34
231,224,124
172,21,129
122,108,37
255,256,923
116,821,321
62,226,22
109,207,46
33,28,766
7,2,17
32,729,1
9,181,214
173,599,298
90,126,17
106,66,12
145,478,34
40,317,130
32,190,362
76,5,121
20,93,294
2,62,179
874,89,155
323,14,96
84,3,60
201,38,27
233,2,34
49,31,56
21,32,16
21,2,24
341,303,316
112,32,16
15,108,99
142,258,28
141,3,34
28,849,17
58,97,20
27,32,352
67,110,653
195,196,167
2,60,223
173,171,45
155,495,1
6,50,1
2,46,418
24,21,66
16,62,67
225,290,3
231,323,43
2,95,42
38,30,14
89,31,282
35,16,56
356,373,27
378,142,61
271,40,28
116,68,68
48,155,109
109,193,31
16,2,57
694,770,57
171,2,37
152,35,160
102,28,50
57,327,43
175,358,187
109,193,56
323,337,104
261,289,174
67,9,25
3,202,45
44,45,34
108,6,15
213,214,353
76,116,17
358,337,108
556,799,467
192,172,34
62,116,1
227,225,15
11,36,13
155,577,17
2,50,66
250,50,45
3,876,95
40,32,507
25,229,281
115,2,38
155,4,82
9,181,22
116,63,32
94,168,286
159,297,731
58,4,91
740,86,13
49,35,161
66,2,5
116,15,13
126,112,17
40,301,125
90,9,423
58,6,37
2,200,178
21,624,50
802,334,107
515,471,401
212,146,68
110,44,94
2,544,4
870,871,4
3,84,36
75,9,105
86,35,468
109,70,241
326,38,116
2,139,17
453,210,73
200,50,26
142,708,49
726,491,411
268,204,73
323,358,407
259,107,29
35,2,331
289,578,174
309,313,13
16,333,85
5,119,15
563,564,25
44,161,17
155,495,66
89,316,56
473,2,74
334,381,170
38,39,28
192,40,17
146,134,116
464,33,105
35,62,523
28,16,38
15,35,24
30,108,534
996,58,56
58,172,75
144,62,17
40,542,105
4,2,70
3,66,108
201,30,27
326,317,0
370,224,57
876,5,31
58,95,453
63,84,470
66,139,299
217,646,721
110,60,34
102,173,95
304,97,77
915,115,37
200,47,303
9,36,36
58,116,1234
46,2,32
268,25,33
560,853,895
962,584,378
349,165,27
78,89,82
153,24,56
298,425,231
66,57,13
66,313,157
155,7,17
70,300,280
528,145,68
36,28,384
193,854,67
107,30,28
9,243,50
36,32,484
51,152,26
200,109,31
32,7,30
26,31,56
31,62,18
69,12,66
97,751,24
107,292,593
66,44,94
859,687,240
43,948,126
2,155,330
190,66,62
289,577,231
262,392,68
125,208,45
97,751,69
25,97,67
77,78,91
67,191,39
114,211,34
67,141,61
368,223,16
36,21,146
90,206,148
16,115,126
