DB01217,DB00947,D009375
DB00741,DB09073,D008223
DB00441,DB00361,D014565
DB00987,DB08886,D008232
DB00112,DB09074,D009385
DB14871,DB00947,D009371
DB00601,DB00951,D001424
DB12015,DB00007,D009371
DB00650,DB00541,D007154
DB00958,DB01042,D018241
DB01183,DB01205,D001926
DB01225,DB01234,D009371
DB08816,DB00945,D002561
DB00987,DB00773,D001796
DB01073,DB00877,D005770
DB00201,DB00338,D004066
DB01175,DB06700,D001526
DB00515,DB08904,D009369
DB00307,DB00563,D008232
DB00531,DB00997,D008228
DB00683,DB00201,D009468
DB12121,DB00987,D015470
DB11945,DB12130,D013899
DB05136,DB00398,D008113
DB00619,DB00541,D010335
DB04572,DB01008,D054198
DB09078,DB09037,D011471
DB00927,DB01234,D009375
DB00531,DB00650,D027601
DB00958,DB09074,D064726
DB00188,DB00773,D009370
DB00601,DB05154,D001423
DB00099,DB01042,D007951
DB08881,DB00002,D006402
DB06186,DB12513,D017599
DB00982,DB00530,D009375
DB16186,DB00650,D008175
DB08877,DB04868,D009370
DB00544,DB01234,D006258
DB12471,DB00362,D016469
DB08911,DB11714,D004066
DB00997,DB09110,D008206
DB00441,DB00112,D004066
DB06602,DB09150,D012130
DB09110,DB00773,D009373
DB00073,DB00997,D016393
DB00087,DB01042,D009379
DB01101,DB09078,D005767
DB11581,DB12021,D007951
DB00296,DB00575,D007718
DB11945,DB15219,D009371
DB00531,DB14707,D009371
DB00338,DB13867,D004935
DB00398,DB15101,D004066
DB00544,DB11595,D005770
DB00683,DB00201,D012598
DB00619,DB12597,D009369
DB01234,DB01042,D007160
DB11830,DB11918,D008175
DB00099,DB01073,D015470
DB09073,DB00853,D018302
DB00997,DB09499,D008654
DB00635,DB00480,D001855
DB09065,DB12264,D015229
DB00635,DB08935,D016393
DB06186,DB06626,D009369
DB00853,DB11828,D005909
DB00563,DB00959,D008228
DB08885,DB00544,D013272
DB01234,DB16399,D014652
DB14892,DB11791,D017599
DB00480,DB11850,D008223
DB01076,DB00331,D009371
DB00515,DB00544,D008175
DB00099,DB00188,D054219
DB00373,DB00905,D009798
DB09570,DB08910,D006402
DB01254,DB04216,D024801
DB00482,DB00465,D010146
DB01030,DB06589,D001254
DB01248,DB00515,D004067
DB00313,DB00252,D009422
DB00877,DB00531,D014571
DB00563,DB13126,D001172
DB00480,DB09570,D006474
DB00531,DB00087,D007938
DB00728,DB00296,D001523
DB00928,DB01042,D007938
DB11595,DB08875,D001749
DB00531,DB00877,D008258
DB14958,DB00112,D007410
DB00290,DB00099,D007154
DB00928,DB01042,D009190
DB00864,DB01073,D015465
DB00499,DB06825,D009369
DB00741,DB01234,D011085
DB04974,DB00531,D007945
DB00201,DB09033,D007410
DB00544,DB01229,D003108
DB16186,DB00544,D018307
DB00331,DB06655,D044882
DB00339,DB05154,D006967
DB14928,DB08912,D008545
DB04572,DB00099,D007945
DB00242,DB00928,D007951
DB01033,DB00631,D008228
DB00072,DB01229,D009423
DB01167,DB05220,D009370
DB00650,DB00762,D018281
DB00531,DB01101,D015179
DB09035,DB08828,D002277
DB05220,DB14935,D009370
DB01005,DB01234,D002294
DB11967,DB00002,D004066
DB05239,DB08881,D001847
DB09331,DB09053,D002318
DB12827,DB09053,D012512
DB01254,DB12205,D009370
DB09078,DB01101,D001941
DB08912,DB08911,D007154
DB00445,DB00531,D012871
DB01101,DB00441,D009375
DB00544,DB00072,D004938
DB01221,DB00704,D003333
DB08910,DB11762,D006474
DB00515,DB00544,D013272
DB06769,DB12240,D016393
DB08871,DB11714,D005833
DB01229,DB00112,D009362
DB00099,DB00864,D007154
DB00762,DB05578,D009375
DB00987,DB01204,D007951
DB14892,DB11791,D018326
DB01224,DB00215,D011618
DB00635,DB15110,D011469
DB11581,DB16075,D015470
DB01229,DB00112,D014594
DB00005,DB09312,D007154
DB04572,DB00087,D015470
DB01234,DB00642,D009369
DB11945,DB08865,D008171
DB01229,DB09074,D018307
DB12240,DB08935,D016403
DB00313,DB01202,D002493
DB00531,DB00313,D007938
DB01005,DB00853,D001254
DB01432,DB01097,D008232
DB16371,DB00073,D007160
DB00531,DB01073,D012142
DB00811,DB11713,D006505
DB01229,DB15232,D001941
DB00322,DB00762,D012002
DB01264,DB09065,D015229
DB01073,DB00773,D008206
DB00316,DB00087,D006453
DB00635,DB00997,D007119
DB00997,DB01229,D009371
DB00762,DB00526,D009375
DB00959,DB00688,D008232
DB00262,DB06769,D006689
DB01042,DB01008,D054437
DB00997,DB01041,D006402
DB15091,DB00563,D007154
DB14039,DB15328,D002493
DB00567,DB01140,D007592
DB09110,DB00877,D009371
DB16186,DB11793,D005767
DB14857,DB00541,D007160
DB11793,DB01229,D014591
DB00530,DB00072,D009382
DB00563,DB09073,D007938
DB09078,DB09037,D016889
DB05239,DB11595,D006058
DB12874,DB00773,D009369
DB09035,DB08828,D009807
DB01229,DB01225,D010182
DB00773,DB01008,D009375
DB09037,DB00041,D008545
DB11595,DB14905,D007154
DB00339,DB01045,D003141
DB08935,DB14867,D007160
DB00316,DB00465,D000070636
DB00441,DB00073,D007154
DB00098,DB00688,D000740
DB00563,DB00688,D014652
DB00073,DB00877,D008661
DB00864,DB01008,D009369
DB15206,DB11713,D004066
DB09312,DB00864,D009370
DB01109,DB00278,D018352
DB00959,DB00454,D007154
DB00741,DB08886,D009369
DB00958,DB11714,D001941
DB00987,DB00480,D015479
DB12000,DB01076,D003327
DB11714,DB11771,D014845
DB12471,DB00362,D018805
DB00564,DB00909,D009422
DB00441,DB00526,D007154
DB01611,DB00602,D003333
DB00099,DB01042,D008659
DB01073,DB00773,D010265
DB00673,DB01362,D006333
DB00531,DB09073,D005910
DB00958,DB00853,D018358
DB00818,DB00728,D019965
DB00997,DB00188,D006402
DB00650,DB00526,D008223
DB14857,DB00073,D009369
DB00295,DB00297,D009461
DB00958,DB01229,D018297
DB00951,DB00330,D007153
DB06186,DB09035,D004066
DB09539,DB00544,D004067
DB05219,DB11058,D017443
DB11595,DB06688,D009369
DB16222,DB09053,D008206
DB09074,DB11714,D011469
DB00773,DB00242,D009369
DB00544,DB05239,D004938
DB00295,DB00668,D001847
DB00073,DB01181,D015451
DB08875,DB11595,D013899
DB00864,DB01097,D007154
DB00959,DB00531,D003240
DB11595,DB00072,D010335
DB00313,DB01073,D019337
DB11581,DB00928,D009385
DB06186,DB09035,D004701
DB09037,DB00072,D009375
DB04572,DB00631,D015470
DB11952,DB00928,D007160
DB09035,DB11717,D008171
DB00503,DB01072,D012749
DB00958,DB11793,D004701
DB00899,DB00728,D003221
DB12380,DB00201,D009468
DB00728,DB01221,D003221
DB08912,DB08911,D010265
DB00642,DB00530,D004066
DB11952,DB09035,D009369
DB09035,DB01254,D009369
DB00635,DB00480,D006402
DB00650,DB11596,D015179
DB00987,DB00773,D001855
DB00945,DB08816,D012140
DB00465,DB01236,D010335
DB00619,DB00563,D010335
DB00860,DB00091,D007154
DB00531,DB00098,D003424
DB01229,DB01590,D012871
DB00014,DB00947,D020969
DB14912,DB01225,D004700
DB06769,DB00570,D007154
DB01167,DB12887,D009370
DB00339,DB08903,D014376
DB00758,DB08816,D003324
DB00531,DB12130,D009447
DB00072,DB08828,D009385
DB12325,DB01030,D008232
DB00864,DB01073,D008232
DB00762,DB01248,D002294
DB04572,DB00688,D006453
DB11581,DB00073,D008223
DB00541,DB00773,D016399
DB00531,DB00563,D000754
DB11714,DB06176,D009370
DB00709,DB08930,D015658
DB00741,DB00773,D007938
DB09539,DB00515,D001943
DB09037,DB11942,D001984
DB06317,DB14811,D014652
DB09150,DB00789,D010335
DB00290,DB00997,D009369
DB00877,DB00531,D016403
DB00281,DB00633,D011183
DB14993,DB01229,D012871
DB08935,DB14867,D009370
DB01206,DB12827,D018242
DB00688,DB00864,D009385
DB01229,DB02546,D010038
DB09035,DB06366,D009371
DB00724,DB00020,D012871
DB08828,DB11986,D009385
DB09035,DB12332,D004700
DB00441,DB11945,D014570
DB09035,DB08910,D006474
DB14707,DB01229,D012871
DB00441,DB00515,D004067
DB09312,DB00688,D016403
DB01264,DB12264,D015658
DB00642,DB00958,D008175
DB00188,DB06809,D010265
DB00531,DB12483,D008228
DB09037,DB01073,D009101
DB00635,DB15114,D009135
DB09054,DB00073,D008232
DB00441,DB16409,D002295
DB01234,DB00631,D007945
DB00316,DB00959,D009101
DB09054,DB12121,D007160
DB00864,DB00631,D007945
DB06772,DB00515,D009375
DB01248,DB00019,D001941
DB00531,DB00864,D018365
DB00783,DB00396,D016471
DB00531,DB00041,D010997
DB00773,DB00987,D016399
DB00997,DB00563,D006402
DB00515,DB16425,D000077216
DB09331,DB01234,D008659
DB01008,DB00877,D012512
DB00958,DB01262,D001943
DB00631,DB00773,D009370
DB09053,DB00480,D006402
DB01238,DB00734,D003072
DB06605,DB06228,D018204
DB09037,DB11815,D007160
DB09154,DB00175,D052177
DB00316,DB01050,D009408
DB00338,DB00683,D003424
DB00023,DB09570,D007938
DB12005,DB01073,D014652
DB00316,DB01042,D009369
DB00650,DB11595,D009369
DB00820,DB09035,D009375
DB01236,DB00433,D020250
DB01073,DB09035,D018196
DB00544,DB00531,D018358
DB00091,DB06273,D007945
DB01101,DB11689,D002277
DB06287,DB11828,D012142
DB00683,DB00175,D003240
DB01225,DB00758,D012327
DB00503,DB06448,D010850
DB00073,DB00688,D012598
DB01229,DB09143,D009369
DB13878,DB13879,D006525
DB01073,DB00928,D009370
DB08896,DB00947,D009369
DB00563,DB00059,D008228
DB00441,DB00515,D012142
DB00860,DB09073,D007938
DB09331,DB01041,D006474
DB00531,DB01073,D015192
DB11714,DB15088,D013899
DB00958,DB07232,D009369
DB01229,DB00910,D004067
DB08911,DB08912,D004067
DB09073,DB00990,D009369
DB00688,DB08879,D003240
DB09037,DB12001,D009369
DB11760,DB11945,D004066
DB00526,DB00544,D007414
DB04868,DB01229,D005767
DB16371,DB08935,D007154
DB02546,DB00688,D007160
DB15286,DB00526,D015179
DB00518,DB11431,D017205
DB01073,DB00877,D014570
DB00338,DB09033,D014456
DB00915,DB00745,D009103
DB01008,DB01073,D018302
DB00928,DB00480,D015448
DB00441,DB08904,D009369
DB00741,DB00959,D001796
DB06273,DB00026,D000086382
DB00997,DB00352,D008228
DB09053,DB09037,D020969
DB11581,DB00947,D001941
DB01234,DB06317,D014652
DB11595,DB16125,D012142
DB00877,DB11714,D009371
DB00741,DB00635,D009370
DB14865,DB06769,D009369
DB12296,DB00563,D001172
DB08896,DB09035,D018204
DB09331,DB00531,D020141
DB00708,DB00899,D010149
DB13126,DB01098,D001327
DB09110,DB00531,D020522
DB01229,DB00112,D000008
DB00531,DB06365,D007945
DB00813,DB00683,D009369
DB08916,DB09330,D009371
DB09154,DB00175,D000013
DB12827,DB00853,D004806
DB02546,DB00688,D001752
DB14776,DB06186,D002283
DB12240,DB00541,D009369
DB00331,DB00330,D001423
DB08875,DB09037,D004067
DB11581,DB00947,D020969
DB00480,DB08877,D055728
DB00515,DB00970,D009423
DB09077,DB00853,D009370
DB00325,DB00368,D009765
DB05154,DB00339,D012140
DB00958,DB01269,D001943
DB06589,DB01268,D009371
DB14568,DB12500,D009369
DB09143,DB11730,D018335
DB01076,DB00563,D007160
DB01101,DB09037,D009369
DB11925,DB11714,D001745
DB00563,DB00531,D063646
DB00795,DB12160,D003240
DB08911,DB08912,D009375
DB00091,DB01073,D000753
DB00635,DB00531,D009190
DB00262,DB00437,D009101
DB00073,DB00773,D015451
DB01248,DB15442,D001941
DB00442,DB09299,D007239
DB04572,DB00864,D015464
DB00860,DB00631,D009370
DB00877,DB00762,D004701
DB00683,DB00482,D001943
DB00958,DB01075,D005770
DB01042,DB00073,D006402
DB00762,DB01030,D009447
DB15044,DB12887,D019337
DB14781,DB01248,D009370
DB00762,DB01030,D015192
DB00987,DB00480,D007938
DB00635,DB05889,D008232
DB00112,DB01101,D008107
DB16222,DB11581,D008232
DB01590,DB09035,D000230
DB08865,DB06589,D009369
DB00361,DB01101,D064726
DB01075,DB00688,D030342
DB01611,DB00602,D014777
DB01229,DB01075,D005334
DB06186,DB12513,D018358
DB11714,DB01006,D009371
DB09037,DB01073,D012871
DB08896,DB08916,D002283
DB11703,DB00773,D007945
DB00635,DB00959,D016472
DB00544,DB00947,D005767
DB00188,DB11942,D054219
DB00928,DB09037,D008545
DB11581,DB11684,D007160
DB14726,DB09075,D014652
DB00002,DB00958,D006258
DB09287,DB09049,D000079689
DB12159,DB14947,D012871
DB11596,DB00515,D000077277
DB08910,DB11942,D006402
DB12008,DB00441,D009422
DB11595,DB11942,D009370
DB01073,DB00959,D054198
DB11730,DB01590,D018358
DB09073,DB09074,D001943
DB00853,DB07232,D018268
DB00526,DB00530,D002277
DB00091,DB00099,D009370
DB01234,DB11526,D014652
DB15286,DB00526,D000291
DB00877,DB00997,D054198
DB00563,DB01248,D002294
DB00544,DB00650,D000077277
DB00571,DB00368,D050177
DB09146,DB00016,D008659
DB00987,DB00860,D008223
DB01261,DB00331,D044882
DB00671,DB00537,D001424
DB00877,DB00531,D007680
DB01229,DB14892,D001984
DB00635,DB06273,D009422
DB11595,DB08875,D014594
DB15044,DB12101,D007160
DB00099,DB00635,D008223
DB00531,DB01206,D008527
DB00622,DB00598,D001927
DB00091,DB05332,D001855
DB08889,DB00471,D014652
DB15463,DB09037,D009375
DB01006,DB01590,D001941
DB12264,DB00503,D007239
DB00544,DB00762,D005705
DB00544,DB00650,D004935
DB11901,DB00014,D009371
DB00563,DB00993,D003231
DB00877,DB00635,D008064
DB00215,DB01104,D001526
DB00683,DB00996,D010149
DB06605,DB06228,D009372
DB00531,DB09073,D008527
DB11637,DB00601,D009164
DB14935,DB11836,D002277
DB09037,DB12021,D001943
DB00503,DB06448,D008107
DB00927,DB01075,D004935
DB01229,DB00112,D002283
DB00853,DB00541,D009422
DB09053,DB00188,D008228
DB01104,DB00215,D004194
DB08910,DB11762,D002318
DB00571,DB01064,D009765
DB14857,DB00541,D016393
DB09035,DB11760,D009380
DB01611,DB01217,D001941
DB01234,DB11526,D020141
DB11595,DB08875,D006258
DB00073,DB00773,D020031
DB09033,DB00514,D003093
DB00996,DB00843,D001416
DB01234,DB00997,D001941
DB11942,DB00316,D009369
DB06322,DB05812,D011469
DB00650,DB12317,D009371
DB16222,DB00073,D007160
DB00242,DB11942,D007951
DB09037,DB00441,D012140
DB01042,DB01073,D013920
DB09297,DB09183,D010850
DB00098,DB00087,D000755
DB12056,DB00635,D011469
DB00020,DB09037,D001943
DB00005,DB00058,D003920
DB09037,DB15140,D001984
DB00904,DB01236,D014839
DB11832,DB01229,D002277
DB00305,DB00570,D014570
DB08899,DB00644,D009371
DB00201,DB00683,D003424
DB00098,DB00531,D000755
DB12449,DB00305,D015179
DB00982,DB00530,D005909
DB01590,DB01006,D000230
DB12147,DB09073,D009371
DB00758,DB15773,D001927
DB00361,DB00441,D001984
DB01008,DB00515,D017599
DB00877,DB00073,D020774
DB14845,DB00175,D012216
DB00958,DB00997,D009422
DB09037,DB15419,D013272
DB01073,DB06273,D009371
DB01229,DB00544,D000077195
DB00531,DB15011,D007154
DB06176,DB15295,D016399
DB00544,DB00112,D010190
DB00073,DB08889,D008206
DB12301,DB01201,D000086982
DB05239,DB11363,D012142
DB00958,DB00515,D018288
DB00041,DB09037,D007410
DB09312,DB00631,D009370
DB00541,DB00853,D017599
DB01076,DB09302,D014652
DB11581,DB00480,D002051
DB16409,DB00441,D009375
DB04572,DB01073,D004194
DB00635,DB09570,D007154
DB11771,DB00515,D013899
DB00727,DB00281,D013035
DB00503,DB06448,D006521
DB00302,DB12872,D001791
DB08881,DB11595,D012140
DB00989,DB01043,D019965
DB06168,DB14892,D018326
DB00563,DB00864,D009196
DB03128,DB11682,D007674
DB09035,DB00041,D018193
DB06317,DB09035,D020141
DB15434,DB00997,D009370
DB05812,DB12056,D011469
DB11714,DB00531,D016403
DB12121,DB00987,D007938
DB00741,DB00531,D016403
DB01590,DB00530,D009380
DB00947,DB12108,D008232
DB09029,DB14004,D012871
DB00073,DB05220,D008206
DB00099,DB00814,D008228
DB01262,DB00997,D012871
DB00041,DB09037,D009371
DB00683,DB00201,D001172
DB00098,DB09110,D030342
DB01234,DB00619,D009370
DB00958,DB00112,D002577
DB04572,DB00531,D000208
DB00788,DB00316,D016905
DB00773,DB11714,D009423
DB00959,DB09312,D005767
DB11841,DB06186,D014571
DB09073,DB00853,D018335
DB00316,DB00480,D010265
DB00642,DB00958,D001982
DB00959,DB00635,D008206
DB00297,DB00316,D010409
DB00635,DB00987,D054198
DB00877,DB01073,D000743
DB00201,DB09033,D003093
DB00480,DB00441,D014522
DB00112,DB12489,D002277
DB12119,DB08875,D007680
DB00694,DB00987,D007938
DB08910,DB06317,D009370
DB11703,DB06769,D007154
DB08877,DB15435,D055728
DB01248,DB12218,D009371
DB06186,DB01073,D010997
DB11967,DB12978,D005770
DB00760,DB00512,D018882
DB01181,DB11581,D016393
DB00650,DB00531,D002295
DB00098,DB00959,D008223
DB09037,DB00112,D005910
DB00531,DB15442,D012871
DB12887,DB01045,D007154
DB00996,DB00497,D009461
DB00773,DB00635,D000072281
DB00515,DB00773,D007160
DB00515,DB01101,D027601
DB00845,DB00601,D014376
DB00951,DB08930,D007239
DB14041,DB14039,D001927
DB15471,DB14922,D013274
DB01409,DB09080,D012140
DB01101,DB07232,D009377
DB00041,DB09037,D002277
DB08910,DB09331,D008232
DB01229,DB00441,D064726
DB00545,DB06262,D002318
DB06366,DB01006,D009371
DB00530,DB11363,D009362
DB01248,DB09074,D009369
DB00518,DB11431,D007239
DB12147,DB00515,D002295
DB11781,DB01101,D002277
DB08935,DB12483,D008223
DB00455,DB00927,D004935
DB01008,DB00631,D015464
DB01248,DB12218,D005834
DB01229,DB00515,D009373
DB01611,DB01601,D012327
DB01229,DB11743,D009375
DB00188,DB00958,D001984
DB01229,DB02546,D014777
DB09037,DB16130,D009370
DB00773,DB12827,D018242
DB06273,DB12240,D008232
DB14865,DB09037,D009371
DB01248,DB09035,D018204
DB00927,DB01005,D009370
DB09074,DB11714,D004067
DB00544,DB00570,D014565
DB00402,DB00819,D009422
DB15036,DB09037,D001984
DB00650,DB00947,D001984
DB00853,DB07232,D000310
DB01211,DB01060,D001424
DB00526,DB01101,D008171
DB00480,DB14811,D007154
DB01432,DB01097,D009369
DB00541,DB00773,D054198
DB00813,DB00668,D053591
DB01229,DB01262,D009371
DB06825,DB01128,D005834
DB00762,DB00361,D014594
DB00497,DB00788,D009461
DB00531,DB00877,D000755
DB00361,DB00531,D008206
DB00987,DB00480,D007947
DB11760,DB11945,D004700
DB16222,DB00635,D009370
DB01101,DB00526,D001745
DB00041,DB00531,D054219
DB00091,DB00635,D007160
DB00642,DB01030,D014591
DB16252,DB00515,D002283
DB09078,DB00398,D008107
DB02546,DB00675,D001941
DB00997,DB00515,D017599
DB00650,DB00762,D002277
DB00441,DB00762,D002583
DB01229,DB09074,D010335
DB01611,DB00507,D007239
DB00987,DB01073,D007938
DB09054,DB12121,D006402
DB00601,DB08903,D014376
DB00442,DB09299,D004266
DB00958,DB00515,D009503
DB00829,DB00482,D000070636
DB11595,DB09303,D009371
DB00997,DB00563,D008232
DB11800,DB11714,D009370
DB00741,DB00860,D008223
DB00683,DB00514,D015212
DB00642,DB00112,D002283
DB00112,DB01229,D001749
DB09110,DB01073,D006402
DB01073,DB00877,D012512
DB08911,DB04868,D009369
DB00688,DB01073,D054429
DB00313,DB00273,D001927
DB08877,DB04868,D001855
DB00331,DB00990,D009369
DB01008,DB01202,D009380
DB08935,DB01248,D008175
DB00531,DB00997,D016543
DB00619,DB11666,D005767
DB06317,DB00480,D007154
DB06186,DB00112,D012002
DB06626,DB11142,D007680
DB00441,DB01234,D004701
DB09143,DB11730,D018302
DB09035,DB00526,D004067
DB00958,DB09037,D013899
DB01101,DB07232,D004701
DB00642,DB00515,D001984
DB08910,DB00531,D007154
DB01234,DB09331,D018365
DB01109,DB01225,D003333
DB00515,DB01101,D009371
DB01248,DB01229,D000077216
DB00515,DB01101,D004066
DB00694,DB11978,D009371
DB00996,DB00476,D004700
DB00773,DB06769,D019337
DB01177,DB00242,D007951
DB00688,DB00959,D006402
DB07232,DB00531,D004701
DB09053,DB00073,D016403
DB14928,DB14892,D018358
DB00526,DB00073,D009370
DB11834,DB00005,D012871
DB11595,DB11986,D009369
DB08881,DB11363,D009362
DB09037,DB08899,D011469
DB11595,DB00112,D010532
DB00811,DB11713,D004066
DB00563,DB09073,D015458
DB00688,DB00091,D010265
DB00641,DB00331,D004700
DB01254,DB12205,D018232
DB11832,DB01229,D009369
DB00688,DB00959,D014652
DB01042,DB01202,D018242
DB00531,DB00316,D003424
DB08910,DB08889,D007154
DB00997,DB01248,D012509
DB09073,DB06616,D012871
DB00650,DB00515,D004067
DB00471,DB00602,D030341
DB11771,DB13007,D009371
DB01072,DB14126,D012749
DB00254,DB01611,D014777
DB09078,DB09035,D002277
DB00039,DB01008,D053632
DB00296,DB00316,D018771
DB00741,DB01033,D054198
DB11595,DB16296,D014571
DB14986,DB09035,D017599
DB00190,DB06262,D002493
DB15102,DB09074,D009382
DB12471,DB00196,D007239
DB00650,DB08898,D009369
DB00526,DB16225,D008228
DB00544,DB02300,D011230
DB09035,DB00853,D001254
DB01042,DB00433,D009369
DB00441,DB06043,D004701
DB00072,DB11828,D007414
DB00688,DB00531,D017563
DB11942,DB00441,D016403
DB01234,DB11581,D009370
DB00515,DB00531,D008171
DB01045,DB14986,D009369
DB11652,DB00526,D004066
DB00526,DB00530,D018307
DB08903,DB01137,D014376
DB00864,DB01073,D002318
DB00773,DB00262,D006689
DB00441,DB06813,D008228
DB00635,DB08899,D009362
DB00112,DB11595,D009371
DB00531,DB00041,D018196
DB11714,DB00773,D009370
DB00530,DB00544,D005767
DB15044,DB11942,D007154
DB09110,DB09052,D011230
DB11127,DB05812,D009371
DB01181,DB00515,D004700
DB05578,DB00361,D012509
DB06198,DB09150,D009369
DB00098,DB00099,D020278
DB00073,DB00860,D008232
DB01217,DB00398,D009369
DB09078,DB11714,D008113
DB01098,DB00175,D012216
DB11663,DB00958,D008175
DB16092,DB11595,D002277
DB01234,DB00635,D054198
DB11952,DB01248,D002277
DB08828,DB09074,D009385
DB01098,DB12000,D003924
DB00773,DB00877,D008206
DB09037,DB06809,D000077195
DB00230,DB00316,D010146
DB01229,DB00441,D002295
DB00563,DB14845,D012216
DB09053,DB08935,D004194
DB00773,DB00541,D008206
DB00678,DB00722,D002318
DB00201,DB00683,D003092
DB00099,DB11723,D007238
DB06769,DB01073,D017731
DB00635,DB00864,D002493
DB00853,DB01259,D016543
DB11714,DB13104,D008171
DB01248,DB00635,D011469
DB00728,DB00296,D017202
DB05990,DB01393,D010335
DB13126,DB00688,D009393
DB00059,DB00997,D007938
DB04572,DB00563,D006402
DB00736,DB00911,D005767
DB00635,DB00563,D014603
DB00563,DB04572,D008206
DB00207,DB01331,D003141
DB06700,DB00476,D001523
DB00694,DB00997,D008206
DB11560,DB04854,D011686
DB01045,DB00207,D009165
DB00544,DB15118,D013274
DB01234,DB00563,D008228
DB00087,DB09110,D003424
DB01248,DB01101,D010532
DB08871,DB01229,D012871
DB15286,DB00441,D006058
DB00526,DB00773,D013733
DB01234,DB01236,D010335
DB00328,DB00531,D001941
DB00099,DB00864,D015448
DB09035,DB00515,D009302
DB01175,DB06700,D004194
DB00099,DB00072,D001943
DB09054,DB12121,D009371
DB00526,DB00650,D003108
DB01073,DB00041,D008107
DB02546,DB00853,D009373
DB09331,DB11581,D020141
DB08896,DB01101,D007414
DB01008,DB01073,D015465
DB08877,DB04868,D006402
DB00541,DB00928,D009369
DB00635,DB00531,D001327
DB00762,DB00526,D012002
DB00876,DB00524,D014652
DB09037,DB12021,D064726
DB00843,DB00674,D002493
DB00688,DB00877,D011230
DB09037,DB09078,D009059
DB00317,DB01030,D014565
DB00203,DB00619,D008171
DB01281,DB00051,D009140
DB12141,DB01204,D007938
DB00515,DB14825,D008171
DB00002,DB11828,D009371
DB00741,DB01042,D007160
DB06809,DB00928,D011289
DB00860,DB00635,D008223
DB00087,DB00877,D018204
DB01211,DB11942,D009369
DB00252,DB01174,D051437
DB00773,DB01590,D008171
DB01590,DB11730,D008206
DB00425,DB00656,D007319
DB00987,DB02546,D009369
DB01229,DB00441,D009371
DB00059,DB09150,D007410
DB00059,DB09150,D008171
DB00402,DB00819,D020920
DB09499,DB00531,D009369
DB09053,DB09570,D008223
DB06206,DB01233,D010335
DB08911,DB01229,D009375
DB00305,DB01229,D001832
DB11714,DB11771,D013959
DB06769,DB00570,D009369
DB08911,DB11763,D002283
DB00541,DB00515,D016545
DB11581,DB04865,D015470
DB00201,DB00338,D015212
DB00316,DB01050,D013180
DB09287,DB00994,D007410
DB01042,DB11942,D002318
DB00877,DB01042,D002277
DB00635,DB00773,D054219
DB00898,DB00916,D009371
DB01045,DB00330,D016180
DB01075,DB00262,D009370
DB01225,DB00945,D016769
DB00331,DB00330,D007239
DB00482,DB00814,D020069
DB00958,DB01042,D009447
DB06292,DB09038,D002318
DB09063,DB01590,D009369
DB13867,DB01001,D012140
DB01234,DB06317,D007160
DB00112,DB08937,D009371
DB09078,DB01590,D009371
DB09035,DB15247,D006528
DB00361,DB00262,D009369
DB00762,DB09074,D004701
DB00601,DB01137,D016908
DB11743,DB01101,D009369
DB12240,DB11581,D008224
DB01229,DB00958,D009370
DB00928,DB01008,D006402
DB00073,DB00291,D020522
DB06812,DB00878,D013530
DB00207,DB01611,D011014
DB00927,DB00305,D001832
DB00552,DB00531,D002277
DB00361,DB11828,D001941
DB00864,DB01008,D020141
DB00334,DB01267,D019965
DB09570,DB00531,D001796
DB00601,DB14879,D007049
DB08875,DB00019,D009369
DB01234,DB00635,D008223
DB00002,DB12090,D018307
DB00441,DB09037,D009135
DB06317,DB00480,D007160
DB00928,DB11945,D007938
DB12483,DB09035,D003110
DB00541,DB01206,D008527
DB00773,DB00541,D013577
DB01590,DB01234,D007938
DB00829,DB00465,D014947
DB06176,DB06813,D009370
DB00465,DB01233,D020773
DB09063,DB12130,D012142
DB06186,DB01234,D001796
DB00290,DB00541,D009370
DB11581,DB00480,D020141
DB00098,DB00688,D015470
DB08886,DB01234,D008206
DB12154,DB08912,D017599
DB06176,DB06813,D016411
DB00947,DB12483,D009371
DB00559,DB00203,D065627
DB00601,DB01045,D014376
DB00773,DB00694,D015470
DB00601,DB00760,D007049
DB00650,DB01248,D009369
DB14568,DB08828,D009382
DB01234,DB00526,D004067
DB01229,DB01248,D014515
DB11942,DB01234,D000075363
DB06186,DB00526,D009369
DB09053,DB08889,D007160
DB00316,DB08889,D006474
DB08875,DB13985,D009370
DB08934,DB00811,D051437
DB00845,DB01201,D007239
DB09074,DB12015,D005833
DB06186,DB09037,D018358
DB01008,DB01073,D006402
DB09037,DB16150,D009375
DB11560,DB04854,D007674
DB00531,DB00877,D015451
DB00712,DB00471,D007592
DB00512,DB00560,D010335
DB00563,DB00688,D009196
DB00279,DB00313,D004700
DB06366,DB01229,D009362
DB12674,DB00773,D001984
DB14912,DB01234,D009371
DB00736,DB00615,D007239
DB01233,DB01075,D051298
DB00480,DB11703,D009369
DB01234,DB11762,D014652
DB00526,DB00642,D007414
DB00531,DB12827,D000080443
DB11714,DB11689,D004067
DB01008,DB09312,D000013
DB00087,DB00631,D006402
DB01248,DB00530,D012140
DB01248,DB00361,D009385
DB00051,DB12917,D011565
DB16225,DB11703,D008223
DB00289,DB01062,D012818
DB08912,DB08911,D009456
DB00688,DB01042,D002318
DB08881,DB05239,D017599
DB09073,DB00958,D009369
DB09395,DB00860,D008659
DB00635,DB00563,D008232
DB06650,DB00987,D009370
DB14928,DB14892,D010190
DB00480,DB14811,D001796
DB16409,DB00544,D004067
